----------------------------------------------------------------------
Proccess Log 
Log file created at : Wed Jun  5 02:02:12 2024
----------------------------------------------------------------------
Contents of Log File : 
----------------------------------------------------------------------
psutil.Process(pid=6440, name='svchost.exe', status='running', started='23:33:23') 
psutil.Process(pid=6576, name='conhost.exe', status='running', started='00:29:39') 
psutil.Process(pid=6724, name='AggregatorHost.exe', status='running', started='23:33:29') 
psutil.Process(pid=6972, name='python.exe', status='running', started='02:02:12') 
psutil.Process(pid=6976, name='HxTsr.exe', status='running', started='23:37:42') 
psutil.Process(pid=7112, name='mysqld.exe', status='running', started='23:33:24') 
psutil.Process(pid=7280, name='svchost.exe', status='running', started='23:37:32') 
psutil.Process(pid=7540, name='conhost.exe', status='running', started='23:33:39') 
psutil.Process(pid=7556, name='nvcontainer.exe', status='running', started='23:33:39') 
psutil.Process(pid=7836, name='svchost.exe', status='running', started='23:35:30') 
psutil.Process(pid=7964, name='rundll32.exe', status='running', started='23:33:25') 
psutil.Process(pid=8680, name='svchost.exe', status='running', started='23:33:30') 
psutil.Process(pid=8700, name='msedge.exe', status='running', started='23:34:53') 
psutil.Process(pid=8788, name='gamingservices.exe', status='running', started='23:33:28') 
psutil.Process(pid=8832, name='svchost.exe', status='running', started='23:33:29') 
psutil.Process(pid=8872, name='gamingservicesnet.exe', status='running', started='23:33:28') 
psutil.Process(pid=8924, name='svchost.exe', status='running', started='23:37:33') 
psutil.Process(pid=8996, name='chrome.exe', status='running', started='00:17:48') 
psutil.Process(pid=9008, name='chrome.exe', status='running', started='00:17:48') 
psutil.Process(pid=9084, name='brave.exe', status='running', started='23:34:19') 
psutil.Process(pid=9092, name='svchost.exe', status='running', started='23:33:30') 
psutil.Process(pid=9120, name='svchost.exe', status='running', started='23:33:39') 
psutil.Process(pid=9128, name='sihost.exe', status='running', started='23:33:39') 
psutil.Process(pid=9160, name='msedge.exe', status='running', started='23:34:03') 
psutil.Process(pid=9312, name='svchost.exe', status='running', started='23:33:39') 
psutil.Process(pid=9352, name='NortonSecurity.exe', status='running', started='23:33:39') 
psutil.Process(pid=9400, name='powershell.exe', status='running', started='00:29:39') 
psutil.Process(pid=9516, name='AsusOptimizationStartupTask.exe', status='running', started='23:33:39') 
psutil.Process(pid=9604, name='svchost.exe', status='running', started='23:33:30') 
psutil.Process(pid=9708, name='svchost.exe', status='running', started='23:33:31') 
psutil.Process(pid=9896, name='conhost.exe', status='running', started='23:33:40') 
psutil.Process(pid=9912, name='ArmouryCrate.UserSessionHelper.exe', status='running', started='23:33:39') 
psutil.Process(pid=9948, name='nvcontainer.exe', status='running', started='23:33:39') 
psutil.Process(pid=10012, name='UserOOBEBroker.exe', status='running', started='23:37:33') 
psutil.Process(pid=10016, name='svchost.exe', status='running', started='23:33:39') 
psutil.Process(pid=10312, name='brave.exe', status='running', started='23:37:43') 
psutil.Process(pid=10396, name='svchost.exe', status='running', started='23:33:39') 
psutil.Process(pid=10452, name='svchost.exe', status='running', started='23:33:39') 
psutil.Process(pid=10524, name='taskhostw.exe', status='running', started='23:33:39') 
psutil.Process(pid=10588, name='ArmourySocketServer.exe', status='running', started='23:33:39') 
psutil.Process(pid=10724, name='explorer.exe', status='running', started='23:33:39') 
psutil.Process(pid=10736, name='AcPowerNotification.exe', status='running', started='23:33:39') 
psutil.Process(pid=10772, name='BraveCrashHandler64.exe', status='running', started='23:33:40') 
psutil.Process(pid=10808, name='HxAccounts.exe', status='running', started='23:37:43') 
psutil.Process(pid=10848, name='NVIDIA Share.exe', status='running', started='23:33:47') 
psutil.Process(pid=10984, name='msedge.exe', status='running', started='23:33:52') 
psutil.Process(pid=10988, name='BraveCrashHandler.exe', status='running', started='23:33:40') 
psutil.Process(pid=11032, name='asus_framework.exe', status='running', started='23:33:39') 
psutil.Process(pid=11104, name='NVIDIA Web Helper.exe', status='running', started='23:33:40') 
psutil.Process(pid=11148, name='svchost.exe', status='running', started='23:33:40') 
psutil.Process(pid=11256, name='RuntimeBroker.exe', status='running', started='23:33:40') 
psutil.Process(pid=11356, name='svchost.exe', status='running', started='23:35:29') 
psutil.Process(pid=11400, name='svchost.exe', status='running', started='23:33:40') 
psutil.Process(pid=11796, name='Widgets.exe', status='running', started='23:33:40') 
psutil.Process(pid=11888, name='msedge.exe', status='running', started='23:33:52') 
psutil.Process(pid=12132, name='RuntimeBroker.exe', status='running', started='23:33:41') 
psutil.Process(pid=12224, name='SearchHost.exe', status='stopped', started='23:33:40') 
psutil.Process(pid=12256, name='StartMenuExperienceHost.exe', status='running', started='23:33:40') 
psutil.Process(pid=12396, name='svchost.exe', status='running', started='23:33:41') 
psutil.Process(pid=12404, name='WidgetService.exe', status='running', started='23:33:41') 
psutil.Process(pid=12536, name='msedge.exe', status='running', started='23:33:53') 
psutil.Process(pid=12612, name='AacAmbientLighting.exe', status='running', started='23:33:41') 
psutil.Process(pid=12636, name='Code.exe', status='running', started='00:29:35') 
psutil.Process(pid=12660, name='chrome.exe', status='running', started='00:17:48') 
psutil.Process(pid=12672, name='msedge.exe', status='running', started='23:33:53') 
psutil.Process(pid=12824, name='dllhost.exe', status='running', started='23:33:41') 
psutil.Process(pid=12884, name='ShellExperienceHost.exe', status='stopped', started='23:33:44') 
psutil.Process(pid=13020, name='LockApp.exe', status='stopped', started='23:52:04') 
psutil.Process(pid=13092, name='LocationNotificationWindows.exe', status='running', started='23:33:41') 
psutil.Process(pid=13152, name='ArmouryCrate.exe', status='stopped', started='23:33:42') 
psutil.Process(pid=13216, name='asus_framework.exe', status='running', started='23:33:42') 
psutil.Process(pid=13400, name='WhatsApp.exe', status='stopped', started='23:33:44') 
psutil.Process(pid=13416, name='msedge.exe', status='running', started='00:28:41') 
psutil.Process(pid=14024, name='nvsphelper64.exe', status='running', started='23:33:47') 
psutil.Process(pid=14056, name='RuntimeBroker.exe', status='running', started='23:33:47') 
psutil.Process(pid=14076, name='svchost.exe', status='running', started='23:35:26') 
psutil.Process(pid=14192, name='msedge.exe', status='running', started='23:33:53') 
psutil.Process(pid=14388, name='ArmouryCrate.DenoiseAI.exe', status='running', started='23:33:45') 
psutil.Process(pid=14440, name='RtkAudUService64.exe', status='running', started='23:33:45') 
psutil.Process(pid=14644, name='PhoneExperienceHost.exe', status='running', started='23:33:45') 
psutil.Process(pid=14764, name='ctfmon.exe', status='running', started='23:33:45') 
psutil.Process(pid=14804, name='RuntimeBroker.exe', status='running', started='23:33:45') 
psutil.Process(pid=14848, name='NVIDIA Share.exe', status='running', started='23:33:47') 
psutil.Process(pid=15120, name='chrome.exe', status='running', started='00:17:47') 
psutil.Process(pid=15420, name='RuntimeBroker.exe', status='running', started='23:33:47') 
psutil.Process(pid=15460, name='SystemSettingsBroker.exe', status='running', started='23:38:42') 
psutil.Process(pid=15528, name='svchost.exe', status='running', started='23:33:51') 
psutil.Process(pid=15556, name='NVIDIA Share.exe', status='running', started='23:33:48') 
psutil.Process(pid=15760, name='Code.exe', status='running', started='00:29:35') 
psutil.Process(pid=15768, name='SecurityHealthSystray.exe', status='running', started='23:33:48') 
psutil.Process(pid=15776, name='AMDRSSrcExt.exe', status='running', started='23:38:55') 
psutil.Process(pid=15796, name='SecurityHealthService.exe', status='running', started='23:33:48') 
psutil.Process(pid=15912, name='Code.exe', status='running', started='00:29:40') 
psutil.Process(pid=16180, name='RuntimeBroker.exe', status='running', started='00:32:50') 
psutil.Process(pid=16344, name='OneDrive.exe', status='running', started='23:33:51') 
psutil.Process(pid=16488, name='asus_framework.exe', status='running', started='23:33:55') 
psutil.Process(pid=16580, name='msedge.exe', status='running', started='23:33:53') 
psutil.Process(pid=16612, name='msedge.exe', status='running', started='23:33:53') 
psutil.Process(pid=16940, name='RuntimeBroker.exe', status='running', started='23:33:55') 
psutil.Process(pid=16968, name='cncmd.exe', status='running', started='23:33:55') 
psutil.Process(pid=17036, name='Code.exe', status='running', started='00:29:34') 
psutil.Process(pid=17044, name='RadeonSoftware.exe', status='running', started='23:33:54') 
psutil.Process(pid=17084, name='AMDRSServ.exe', status='running', started='23:33:55') 
psutil.Process(pid=17308, name='asus_framework.exe', status='running', started='23:33:54') 
psutil.Process(pid=18096, name='unsecapp.exe', status='running', started='23:34:53') 
psutil.Process(pid=18112, name='ArmourySwAgent.exe', status='running', started='23:33:56') 
psutil.Process(pid=18240, name='svchost.exe', status='running', started='23:37:32') 
psutil.Process(pid=18292, name='conhost.exe', status='running', started='23:35:27') 
psutil.Process(pid=18336, name='RuntimeBroker.exe', status='running', started='23:33:58') 
psutil.Process(pid=18344, name='msteams.exe', status='running', started='23:33:57') 
psutil.Process(pid=18516, name='ollama app.exe', status='running', started='23:33:58') 
psutil.Process(pid=18600, name='msedgewebview2.exe', status='running', started='23:33:58') 
psutil.Process(pid=18612, name='svchost.exe', status='running', started='23:38:42') 
psutil.Process(pid=18624, name='ollama.exe', status='running', started='23:33:58') 
psutil.Process(pid=18652, name='conhost.exe', status='running', started='23:33:58') 
psutil.Process(pid=18688, name='msedgewebview2.exe', status='running', started='23:33:58') 
psutil.Process(pid=18780, name='RtkAudUService64.exe', status='running', started='23:34:10') 
psutil.Process(pid=18940, name='msedgewebview2.exe', status='running', started='23:33:58') 
psutil.Process(pid=18960, name='msedgewebview2.exe', status='running', started='23:33:58') 
psutil.Process(pid=18988, name='msedgewebview2.exe', status='running', started='23:33:58') 
psutil.Process(pid=19116, name='msedgewebview2.exe', status='running', started='23:33:58') 
psutil.Process(pid=19488, name='brave.exe', status='running', started='23:34:04') 
psutil.Process(pid=19508, name='brave.exe', status='running', started='23:34:04') 
psutil.Process(pid=19656, name='brave.exe', status='running', started='23:34:04') 
psutil.Process(pid=19668, name='brave.exe', status='running', started='23:34:04') 
psutil.Process(pid=19692, name='brave.exe', status='running', started='23:34:04') 
psutil.Process(pid=19740, name='brave.exe', status='running', started='23:34:04') 
psutil.Process(pid=19884, name='brave.exe', status='running', started='23:34:04') 
psutil.Process(pid=20096, name='brave.exe', status='running', started='23:34:04') 
psutil.Process(pid=20432, name='chrome.exe', status='running', started='00:17:48') 
psutil.Process(pid=20452, name='RuntimeBroker.exe', status='running', started='23:34:53') 
psutil.Process(pid=20468, name='svchost.exe', status='running', started='01:55:20') 
psutil.Process(pid=20712, name='RuntimeBroker.exe', status='running', started='23:52:05') 
psutil.Process(pid=21040, name='powershell.exe', status='running', started='00:32:50') 
psutil.Process(pid=21152, name='ApplicationFrameHost.exe', status='running', started='23:37:31') 
psutil.Process(pid=21188, name='SystemSettings.exe', status='stopped', started='23:37:31') 
psutil.Process(pid=21244, name='Code.exe', status='running', started='00:29:35') 
psutil.Process(pid=21352, name='OpenConsole.exe', status='running', started='00:32:50') 
psutil.Process(pid=21648, name='chrome.exe', status='running', started='00:17:55') 
psutil.Process(pid=21832, name='Code.exe', status='running', started='00:29:38') 
psutil.Process(pid=21844, name='chrome.exe', status='running', started='02:01:53') 
psutil.Process(pid=21948, name='chrome.exe', status='running', started='02:00:43') 
psutil.Process(pid=22060, name='chrome.exe', status='running', started='00:17:51') 
psutil.Process(pid=22160, name='chrome.exe', status='running', started='00:17:52') 
psutil.Process(pid=23296, name='chrome.exe', status='running', started='01:42:47') 
psutil.Process(pid=23616, name='chrome.exe', status='running', started='01:59:54') 
psutil.Process(pid=24336, name='svchost.exe', status='running', started='01:45:05') 
psutil.Process(pid=24868, name='chrome.exe', status='running', started='02:01:56') 
psutil.Process(pid=26268, name='AutoConnectHelper.exe', status='running', started='01:34:18') 
psutil.Process(pid=26380, name='audiodg.exe', status='running', started='01:34:23') 
psutil.Process(pid=26444, name='chrome.exe', status='running', started='02:01:03') 
Required Time for execution : 1.869974136352539
----------------------------------------------------------------------
